,WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,real_description,alt_description
1543,WBGene00195288,,C11D2.98,Live,ncRNA_gene,1.1790828873314199,4.23116414642664,,0.0,0.0,0.0,2.74167746524563,0.0,4.332819858742879,ncRNA,ncRNA
1544,WBGene00195289,,Y39G10AR.26,Live,ncRNA_gene,9.71394133483134,7.253659695387929,0.14372164054468303,0.0,0.0,0.0,24.6750971872107,33.6085508217774,0.0,ncRNA,ncRNA
1545,WBGene00195294,,C32A3.4,Live,ncRNA_gene,0.6722586069487341,3.40210749788289,,0.0,0.0,0.0,0.0,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1546,WBGene00195300,,ZC190.11,Live,ncRNA_gene,6.301243953663301,6.6229930907622006,0.000994670045725206,0.0,0.0,0.0,12.337548593605302,16.8042754108887,8.665639717485758,ncRNA,ncRNA
1547,WBGene00195301,,F12F6.12,Live,ncRNA_gene,4.35571049256921,0.38399079227444893,0.8688887511968879,1.3645077418387699,4.844442195047719,4.89758031467163,2.74167746524563,11.202850273925801,1.0832049646857198,ncRNA,ncRNA
1548,WBGene00195302,,ZK1131.2,Live,ncRNA_gene,1.26841278967945,-3.29522956347846,,0.6822538709193828,6.22856853648993,0.6996543306673759,0.0,0.0,0.0,ncRNA,ncRNA
1549,WBGene00195303,,Y22D7AR.16,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1550,WBGene00195308,,ZK617.8,Live,ncRNA_gene,0.491724446167781,2.9337752449054597,,0.0,0.0,0.0,0.0,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
1551,WBGene00195309,,F59B8.5,Live,ncRNA_gene,3.55089737657872,4.79507602540492,0.0430595945803083,0.0,0.6920631707211029,0.0,9.595871128359699,5.60142513696289,5.4160248234286,ncRNA,ncRNA
1552,WBGene00195311,,M110.11,Live,ncRNA_gene,2.3674483843210496,5.21868256853008,0.15310107900144102,0.0,0.0,0.0,12.337548593605302,1.86714171232096,0.0,ncRNA,ncRNA
1553,WBGene00195313,,F47E1.8,Live,ncRNA_gene,0.622380570773655,3.2454274628330695,,0.0,0.0,0.0,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
1554,WBGene00195321,,C46F11.7,Live,ncRNA_gene,3.87388666423518,2.2150346595678196,0.282530415275505,2.0467616127581496,1.38412634144221,0.6996543306673759,15.079226058850999,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1555,WBGene00195322,,T06E4.16,Live,ncRNA_gene,1.07476972172393,-0.26835079044619503,,0.0,0.0,3.4982716533368796,0.0,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
1556,WBGene00195325,,K04H4.8,Live,ncRNA_gene,2.00999519410666,2.27865126222681,0.462027010246725,2.0467616127581496,0.0,0.0,4.11251619786844,3.7342834246419305,2.1664099293714396,ncRNA,ncRNA
1557,WBGene00195327,,F11D5.10,Live,ncRNA_gene,0.5416024823428599,3.1311749870437002,,0.0,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
1558,WBGene00195328,,C01B7.8,Live,ncRNA_gene,1.60688222782947,3.60293666820287,,0.0,0.0,0.6996543306673759,2.74167746524563,1.86714171232096,4.332819858742879,ncRNA,ncRNA
1559,WBGene00195329,,ZK512.12,Live,ncRNA_gene,1.16398305311651,4.18986090501513,,0.0,0.0,0.0,0.0,3.7342834246419305,3.24961489405716,ncRNA,ncRNA
1560,WBGene00195331,,R10E12.3,Live,ncRNA_gene,0.622380570773655,3.2454274628330695,,0.0,0.0,0.0,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
1561,WBGene00195332,,C40C9.6,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1562,WBGene00195333,,F54F12.3,Live,ncRNA_gene,1.2550194238749,1.42513747253887,,2.0467616127581496,0.0,0.0,5.48335493049126,0.0,0.0,ncRNA,ncRNA
1563,WBGene00195334,,F52E4.9,Live,ncRNA_gene,0.91389248841521,3.85004649989775,,0.0,0.0,0.0,5.48335493049126,0.0,0.0,ncRNA,ncRNA
1564,WBGene00195335,,B0454.12,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
1565,WBGene00195338,,T02E9.9,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1566,WBGene00195341,,F54D5.18,Live,ncRNA_gene,5.02628314368618,6.29173227980647,0.00440979876327657,0.0,0.0,0.0,6.854193663114071,16.8042754108887,6.49922978811432,ncRNA,ncRNA
1567,WBGene00195342,,T19C4.15,Live,ncRNA_gene,0.233218110222459,-0.849794955631433,,0.0,0.0,1.39930866133475,0.0,0.0,0.0,ncRNA,ncRNA
1568,WBGene00195345,,F25F6.2,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1569,WBGene00195347,,K03H9.5,Live,ncRNA_gene,2.6326387832372595,5.379630082082749,0.0610696791955527,0.0,0.0,0.0,9.595871128359699,1.86714171232096,4.332819858742879,ncRNA,ncRNA
1570,WBGene00195351,,ZK40.3,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1571,WBGene00195352,,C10G11.12,Live,ncRNA_gene,2.60166360748592,0.358760148666066,0.928581509521832,2.0467616127581496,0.0,4.89758031467163,0.0,0.0,8.665639717485758,ncRNA,ncRNA
1572,WBGene00195354,,ZK593.13,Live,ncRNA_gene,3.8619698794983197,-0.257350800402885,0.919323130044888,3.41126935459692,4.844442195047719,4.19792598400426,0.0,7.468566849283861,3.24961489405716,ncRNA,ncRNA
1573,WBGene00195355,,Y92H12A.8,Live,ncRNA_gene,0.31119028538682697,1.9847809081581298,,0.0,0.0,0.0,0.0,1.86714171232096,0.0,ncRNA,ncRNA
1574,WBGene00195356,,F57H12.10,Live,ncRNA_gene,1.5719351708706,2.55880841765842,,1.3645077418387699,0.0,0.0,0.0,3.7342834246419305,4.332819858742879,ncRNA,ncRNA
1575,WBGene00195358,,B0507.13,Live,ncRNA_gene,0.23068772357370101,-0.8361009177023501,,0.0,1.38412634144221,0.0,0.0,0.0,0.0,ncRNA,ncRNA
1576,WBGene00195359,,R07G3.10,Live,ncRNA_gene,0.477677376673136,1.6670432844752903,,0.0,0.0,0.6996543306673759,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1577,WBGene00195360,,K05B2.6,Live,ncRNA_gene,0.521661096240645,-0.44061656009880396,,2.0467616127581496,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1578,WBGene00195361,,C24E9.1,Live,ncRNA_gene,1.14236561051901,4.17114553681251,,0.0,0.0,0.0,6.854193663114071,0.0,0.0,ncRNA,ncRNA
1579,WBGene00195363,,M01H9.6,Live,ncRNA_gene,9.50844988894884,7.2279557968224095,0.000309911166654856,0.0,0.0,0.0,43.866839443930104,5.60142513696289,7.58243475280004,ncRNA,ncRNA
1580,WBGene00195367,,B0524.7,Live,ncRNA_gene,0.46353614382025204,-1.84243342127215,,0.6822538709193828,0.0,2.09896299200213,0.0,0.0,0.0,ncRNA,ncRNA
1581,WBGene00195370,,F29B9.13,Live,ncRNA_gene,1.12999459751966,0.5532444192240961,,2.0467616127581496,0.0,0.6996543306673759,0.0,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1582,WBGene00195371,,C30C11.5,Live,ncRNA_gene,0.950609765227616,3.9239316753070597,,0.0,0.0,0.0,1.37083873262281,0.0,4.332819858742879,ncRNA,ncRNA
1583,WBGene00195375,,C34E7.6,Live,ncRNA_gene,4.12555141463364,6.003829577887321,0.0121500152487797,0.0,0.0,0.0,5.48335493049126,14.9371336985677,4.332819858742879,ncRNA,ncRNA
1584,WBGene00195376,,F16F9.6,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1585,WBGene00195377,,F45B8.6,Live,ncRNA_gene,472.644252679719,4.85475622038569,2.75739524500559e-30,18.4208545148233,53.288864145525,23.088592912023397,1024.0165332692402,681.506724997152,1035.54394623955,ncRNA,ncRNA
1586,WBGene00195378,,T19E7.22,Live,ncRNA_gene,2.11639507086651,0.11383847298151199,0.979832629842695,2.0467616127581496,4.1523790243266205,0.0,0.0,0.0,6.49922978811432,ncRNA,ncRNA
1587,WBGene00195380,,C52G5.4,Live,ncRNA_gene,0.722136643123813,3.53718669709221,,0.0,0.0,0.0,0.0,0.0,4.332819858742879,ncRNA,ncRNA
1588,WBGene00195382,,F29F11.7,Live,ncRNA_gene,5.5879878021884,-0.328550795796014,0.9099603310373839,3.41126935459692,0.0,15.3923952746823,8.22503239573689,0.0,6.49922978811432,ncRNA,ncRNA
1589,WBGene00195383,,C09B8.10,Live,ncRNA_gene,6.02677094508887,6.56378662295702,0.0012847294444102199,0.0,0.0,0.0,8.22503239573689,14.9371336985677,12.9984595762286,ncRNA,ncRNA
1590,WBGene00195385,,ZK867.5,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1591,WBGene00195386,,T09E8.6,Live,ncRNA_gene,0.491724446167781,2.9337752449054597,,0.0,0.0,0.0,0.0,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
1592,WBGene00195388,,F12D9.3,Live,ncRNA_gene,0.31119028538682697,1.9847809081581298,,0.0,0.0,0.0,0.0,1.86714171232096,0.0,ncRNA,ncRNA
1593,WBGene00195389,,F54E4.5,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1594,WBGene00195390,,ZC518.6,Live,ncRNA_gene,5.46091156147037,6.43297027998935,0.0140082349177834,0.0,0.0,0.0,21.933419721965,0.0,10.8320496468572,ncRNA,ncRNA
1595,WBGene00195391,,F46H6.7,Live,ncRNA_gene,0.6722586069487341,3.40210749788289,,0.0,0.0,0.0,0.0,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1596,WBGene00195394,,F32H2.13,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1597,WBGene00195395,,C41A3.3,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1598,WBGene00195399,,F35G2.7,Live,ncRNA_gene,0.813732999129848,-2.6543515419942203,,0.0,1.38412634144221,3.4982716533368796,0.0,0.0,0.0,ncRNA,ncRNA
1599,WBGene00195400,,B0379.8,Live,ncRNA_gene,1.07932681498126,4.0688452771929,,0.0,0.0,0.0,2.74167746524563,3.7342834246419305,0.0,ncRNA,ncRNA
1600,WBGene00195404,,C10E2.7,Live,ncRNA_gene,3.4270968315570403,5.754754392335269,0.13040501175600303,0.0,0.0,0.0,20.562580989342198,0.0,0.0,ncRNA,ncRNA
1601,WBGene00195405,,F59C6.17,Live,ncRNA_gene,2.32332474895393,-4.16808095739768,0.257665117995889,0.0,4.844442195047719,9.095506298675891,0.0,0.0,0.0,ncRNA,ncRNA
1602,WBGene00195406,,B0350.67,Live,ncRNA_gene,2.8937793451847296,-0.6372788531898189,0.849933205771073,4.093523225516299,0.0,6.296888976006381,1.37083873262281,5.60142513696289,0.0,ncRNA,ncRNA
1603,WBGene00195407,,F08G5.9,Live,ncRNA_gene,0.5416024823428599,3.1311749870437002,,0.0,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
1604,WBGene00195408,,F10C1.11,Live,ncRNA_gene,1.59931185472662,4.65582815892348,,0.0,0.0,0.0,9.595871128359699,0.0,0.0,ncRNA,ncRNA
1605,WBGene00195409,,T10A3.2,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1606,WBGene00195411,,Y17G7A.2,Live,ncRNA_gene,0.409007282884756,2.7478357287834903,,0.0,0.0,0.0,1.37083873262281,0.0,1.0832049646857198,ncRNA,ncRNA
1607,WBGene00195413,,D1022.11,Live,ncRNA_gene,0.690954100793379,-2.41894286456519,,2.0467616127581496,0.0,2.09896299200213,0.0,0.0,0.0,ncRNA,ncRNA
1608,WBGene00195414,,C33F10.16,Live,ncRNA_gene,1.24476114154731,4.26734128478203,,0.0,0.0,0.0,0.0,7.468566849283861,0.0,ncRNA,ncRNA
1609,WBGene00195415,,C15F1.12,Live,ncRNA_gene,0.5685448924328189,-2.13869139585019,,3.41126935459692,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
1610,WBGene00195416,,C25F6.9,Live,ncRNA_gene,2.1126537434919,5.049340212319519,0.0974900784349579,0.0,0.0,0.0,2.74167746524563,5.60142513696289,4.332819858742879,ncRNA,ncRNA
1611,WBGene00195417,,C16C2.5,Live,ncRNA_gene,6.16942398807874,-0.5462500278581961,0.8019744905046551,9.55155419287136,11.765073902258802,0.6996543306673759,10.9667098609825,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1612,WBGene00195418,,F48C5.3,Live,ncRNA_gene,2.24048208270316,1.9603542571246002,0.538488963894633,1.3645077418387699,0.0,1.39930866133475,9.595871128359699,0.0,1.0832049646857198,ncRNA,ncRNA
1613,WBGene00195419,,R173.5,Live,ncRNA_gene,0.11660905511122902,0.0612275565156454,,0.0,0.0,0.6996543306673759,0.0,0.0,0.0,ncRNA,ncRNA
1614,WBGene00195424,,Y48G8AL.17,Live,ncRNA_gene,2.01490903722402,1.75571781742672,0.602868284145663,0.6822538709193828,0.0,2.09896299200213,8.22503239573689,0.0,1.0832049646857198,ncRNA,ncRNA
1615,WBGene00195425,,ZC8.7,Live,ncRNA_gene,10.217284109929599,0.904949546903094,0.483349764694373,3.41126935459692,8.99682121937434,9.095506298675891,10.9667098609825,9.33570856160482,19.497689364343,ncRNA,ncRNA
1616,WBGene00195426,,C10H11.11,Live,ncRNA_gene,0.816263385778605,-2.65864967611291,,0.0,0.0,4.89758031467163,0.0,0.0,0.0,ncRNA,ncRNA
1617,WBGene00195427,,F02A9.8,Live,ncRNA_gene,2.04657713436583,2.97707152973892,0.280663385071782,0.0,0.6920631707211029,0.6996543306673759,6.854193663114071,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1618,WBGene00195429,,C45B2.9,Live,ncRNA_gene,2.09297537574663,5.05205659832749,0.163879014124963,0.0,0.0,0.0,8.22503239573689,0.0,4.332819858742879,ncRNA,ncRNA
1619,WBGene00195430,,C25F6.10,Live,ncRNA_gene,15.531629906338699,7.936607130427389,1.10351717234589e-06,0.0,0.0,0.0,17.8209035240966,29.8742673971354,45.494608516800206,ncRNA,ncRNA
1620,WBGene00195433,,F41D9.6,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1621,WBGene00195435,,K01A6.9,Live,ncRNA_gene,1.58492467482415,0.436870042893856,,4.093523225516299,0.0,0.0,0.0,0.0,5.4160248234286,ncRNA,ncRNA
1622,WBGene00195436,,Y69A2AR.37,Live,ncRNA_gene,2.09122419575572,0.660927494194769,0.8766085592062941,0.0,0.0,4.89758031467163,5.48335493049126,0.0,2.1664099293714396,ncRNA,ncRNA
1623,WBGene00195438,,K08H10.13,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1624,WBGene00195439,,T27A8.6,Live,ncRNA_gene,89.21579564934342,4.19650110719659,5.6392879481983595e-18,8.187046451032598,8.304758048653241,11.194469290678,224.81755215014198,154.97276212264,127.818185832915,ncRNA,ncRNA
1625,WBGene00195440,,F59B2.16,Live,ncRNA_gene,2.17833199770779,5.0799306652735305,0.25753777143902107,0.0,0.0,0.0,0.0,13.0699919862468,0.0,ncRNA,ncRNA
1626,WBGene00195441,,F07A11.9,Live,ncRNA_gene,1.6907277621070302,-1.17351757625207,,2.0467616127581496,3.46031585360552,1.39930866133475,1.37083873262281,1.86714171232096,0.0,ncRNA,ncRNA
1627,WBGene00195443,,Y71F9B.17,Live,ncRNA_gene,0.491724446167781,2.9337752449054597,,0.0,0.0,0.0,0.0,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
1628,WBGene00195444,,T15B7.18,Live,ncRNA_gene,0.5416024823428599,3.1311749870437002,,0.0,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
1629,WBGene00195445,,Y23H5A.9,Live,ncRNA_gene,0.5830452755561469,-2.17296658066584,,0.0,0.0,3.4982716533368796,0.0,0.0,0.0,ncRNA,ncRNA
1630,WBGene00195447,,F59D12.7,Live,ncRNA_gene,1.17714381247919,4.2085286412258895,,0.0,0.0,0.0,4.11251619786844,1.86714171232096,1.0832049646857198,ncRNA,ncRNA
1631,WBGene00195448,,T19B4.9,Live,ncRNA_gene,5.05718319594189,6.2939938294630995,0.0103103079861211,0.0,0.0,0.0,6.854193663114071,22.405700547851602,1.0832049646857198,ncRNA,ncRNA
1632,WBGene00195449,,F10D7.6,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1633,WBGene00195451,,C09B7.5,Live,ncRNA_gene,0.5767193089342529,-2.15811432849711,,0.0,3.46031585360552,0.0,0.0,0.0,0.0,ncRNA,ncRNA
1634,WBGene00195452,,D2021.5,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1635,WBGene00195453,,T04C12.15,Live,ncRNA_gene,23.8286426812799,0.499102460325527,0.561036552618585,19.7853622566621,15.9174529265854,23.7882472426908,31.5292908503247,20.5385588355306,31.412943975885895,ncRNA,ncRNA
1636,WBGene00195454,,ZK742.8,Live,ncRNA_gene,1.04648768787331,4.0534669443319205,,0.0,0.0,0.0,4.11251619786844,0.0,2.1664099293714396,ncRNA,ncRNA
1637,WBGene00195456,,T06F4.5,Live,ncRNA_gene,2.46526538181898,5.28212721919118,0.142192270047064,0.0,0.0,0.0,13.708387326228099,0.0,1.0832049646857198,ncRNA,ncRNA
1638,WBGene00195458,,K04A8.11,Live,ncRNA_gene,9.62594525419204,7.24432663059473,0.000157011433499203,0.0,0.0,0.0,39.7543232460616,9.33570856160482,8.665639717485758,ncRNA,ncRNA
1639,WBGene00195459,,F27D4.9,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1640,WBGene00195460,,M70.6,Live,ncRNA_gene,0.9183720577665071,-2.82959299106547,,3.41126935459692,0.0,2.09896299200213,0.0,0.0,0.0,ncRNA,ncRNA
1641,WBGene00195462,,C52B11.6,Live,ncRNA_gene,0.18053416078095302,1.9847809081581298,,0.0,0.0,0.0,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1642,WBGene00195465,,Y37F4.10,Live,ncRNA_gene,0.818014565769512,3.7009335847359197,,0.0,0.0,0.0,2.74167746524563,0.0,2.1664099293714396,ncRNA,ncRNA
1643,WBGene00195467,,F12D9.4,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
1644,WBGene00195468,,F53H10.4,Live,ncRNA_gene,1.16398305311651,4.18986090501513,,0.0,0.0,0.0,0.0,3.7342834246419305,3.24961489405716,ncRNA,ncRNA
1645,WBGene00195471,,C40C9.7,Live,ncRNA_gene,1.6725604820453701,3.62264755617607,,0.0,0.0,0.6996543306673759,0.0,9.33570856160482,0.0,ncRNA,ncRNA
1646,WBGene00195472,,T21B6.6,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1647,WBGene00195473,,F41E7.10,Live,ncRNA_gene,0.91389248841521,3.85004649989775,,0.0,0.0,0.0,5.48335493049126,0.0,0.0,ncRNA,ncRNA
1648,WBGene00195475,,K03H6.9,Live,ncRNA_gene,1.7798460155075702,4.8132062508466,,0.0,0.0,0.0,9.595871128359699,0.0,1.0832049646857198,ncRNA,ncRNA
1649,WBGene00195477,,Y57G11C.1136,Live,ncRNA_gene,0.8029147315546079,3.6378137166007902,,0.0,0.0,0.0,0.0,3.7342834246419305,1.0832049646857198,ncRNA,ncRNA
1650,WBGene00195478,,F58A3.6,Live,ncRNA_gene,3.00686786416184,5.571838987675481,0.0828089797373321,0.0,0.0,0.0,13.708387326228099,0.0,4.332819858742879,ncRNA,ncRNA
1651,WBGene00195480,,F42D1.5,Live,ncRNA_gene,2.31672495000481,2.4828069268942405,0.472884284773704,0.0,0.0,2.09896299200213,0.0,7.468566849283861,4.332819858742879,ncRNA,ncRNA
1652,WBGene00195481,,ZK867.6,Live,ncRNA_gene,1.47639587285611,-0.258516989189622,,1.3645077418387699,3.46031585360552,0.0,0.0,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1653,WBGene00195482,,B0350.68,Live,ncRNA_gene,1.4130907439171898,0.11768043022724699,,2.0467616127581496,0.0,2.09896299200213,0.0,0.0,4.332819858742879,ncRNA,ncRNA
1654,WBGene00195483,,F22A3.9,Live,ncRNA_gene,0.6722586069487341,3.40210749788289,,0.0,0.0,0.0,0.0,1.86714171232096,2.1664099293714396,ncRNA,ncRNA
1655,WBGene00195484,,K03C7.4,Live,ncRNA_gene,2.73045578073519,5.43474910524529,0.0991180522599039,0.0,0.0,0.0,10.9667098609825,0.0,5.4160248234286,ncRNA,ncRNA
1656,WBGene00195485,,F55A12.11,Live,ncRNA_gene,1.38025401721966,1.59382422666384,,0.6822538709193828,0.0,1.39930866133475,0.0,1.86714171232096,4.332819858742879,ncRNA,ncRNA
1657,WBGene00195486,,ZC308.5,Live,ncRNA_gene,3.15526328166075,5.62245806904896,0.0778273393703678,0.0,0.0,0.0,9.595871128359699,9.33570856160482,0.0,ncRNA,ncRNA
1658,WBGene00195488,,F20B10.5,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1659,WBGene00195491,,H03A11.4,Live,ncRNA_gene,1.26180005061444,4.3221090114228,,0.0,0.0,0.0,1.37083873262281,1.86714171232096,4.332819858742879,ncRNA,ncRNA
1660,WBGene00195492,,F36G3.6,Live,ncRNA_gene,1.66402670675966,1.9622336599188501,,2.0467616127581496,0.0,0.0,6.854193663114071,0.0,1.0832049646857198,ncRNA,ncRNA
1661,WBGene00195493,,M03D4.74,Live,ncRNA_gene,0.31119028538682697,1.9847809081581298,,0.0,0.0,0.0,0.0,1.86714171232096,0.0,ncRNA,ncRNA
1662,WBGene00195494,,F48C11.5,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
1663,WBGene00195495,,K02B9.6,Live,ncRNA_gene,3.46645356704758,5.75712359736571,0.0620461063534616,0.0,0.0,0.0,9.595871128359699,11.202850273925801,0.0,ncRNA,ncRNA
1664,WBGene00195499,,H22K11.5,Live,ncRNA_gene,0.5416024823428599,3.1311749870437002,,0.0,0.0,0.0,0.0,0.0,3.24961489405716,ncRNA,ncRNA
1665,WBGene00195500,,F32G8.8,Live,ncRNA_gene,0.22741795697312803,-0.818203050329552,,1.3645077418387699,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
1666,WBGene00195501,,T10B5.13,Live,ncRNA_gene,0.456946244207605,2.85826539854628,,0.0,0.0,0.0,2.74167746524563,0.0,0.0,ncRNA,ncRNA
1667,WBGene00195504,,F11A6.4,Live,ncRNA_gene,2.50198265863138,5.309486500699769,0.11789850724275398,0.0,0.0,0.0,9.595871128359699,0.0,5.4160248234286,ncRNA,ncRNA
1668,WBGene00195506,,C08C3.6,Live,ncRNA_gene,0.909671827892511,-2.81635683770868,,5.458030967355059,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
1669,WBGene00195507,,T03G11.13,Live,ncRNA_gene,0.228473122103802,1.9847809081581298,,0.0,0.0,0.0,1.37083873262281,0.0,0.0,ncRNA,ncRNA
1670,WBGene00195509,,C15H7.6,Live,ncRNA_gene,2.17569253902965,5.10546798959387,0.0955447940123677,0.0,0.0,0.0,6.854193663114071,1.86714171232096,4.332819858742879,ncRNA,ncRNA
1671,WBGene00195510,,F55A8.3,Live,ncRNA_gene,0.685419366311407,3.4362819387073396,,0.0,0.0,0.0,4.11251619786844,0.0,0.0,ncRNA,ncRNA
1672,WBGene00195512,,C04C11.5,Live,ncRNA_gene,1.12464775789901,-0.0606813751716409,,0.0,0.0,3.4982716533368796,0.0,0.0,3.24961489405716,ncRNA,ncRNA
1673,WBGene00195514,,Y73A3A.1,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1674,WBGene00195515,,ZK381.34,Live,ncRNA_gene,0.685419366311407,3.4362819387073396,,0.0,0.0,0.0,4.11251619786844,0.0,0.0,ncRNA,ncRNA
1675,WBGene00195517,,C05E11.10,Live,ncRNA_gene,0.933570856160482,3.8447962701536103,,0.0,0.0,0.0,0.0,5.60142513696289,0.0,ncRNA,ncRNA
1676,WBGene00195518,,ZK652.14,Live,ncRNA_gene,0.427799340498057,1.0230082359445,,0.0,0.0,0.6996543306673759,0.0,1.86714171232096,0.0,ncRNA,ncRNA
1677,WBGene00195519,,Y73B3A.23,Live,ncRNA_gene,2341.93286398174,0.9230142942518701,0.00360336933627959,1232.15049088041,2004.9070055790398,1614.1025408496398,3184.4583758828003,3508.3592774510903,2507.61949324744,ncRNA,ncRNA
1678,WBGene00195524,,F33C8.5,Live,ncRNA_gene,1.2637391254666699,4.33191758627949,,0.0,0.0,0.0,0.0,0.0,7.58243475280004,ncRNA,ncRNA
1679,WBGene00195527,,C09D8.3,Live,ncRNA_gene,0.361068321561907,2.6288176966995,,0.0,0.0,0.0,0.0,0.0,2.1664099293714396,ncRNA,ncRNA
1680,WBGene00195528,,K08B5.3,Live,ncRNA_gene,0.11660905511122902,0.0612275565156454,,0.0,0.0,0.6996543306673759,0.0,0.0,0.0,ncRNA,ncRNA
1681,WBGene00195529,,F11A6.5,Live,ncRNA_gene,0.622380570773655,3.2454274628330695,,0.0,0.0,0.0,0.0,3.7342834246419305,0.0,ncRNA,ncRNA
1682,WBGene00195530,,T04G9.8,Live,ncRNA_gene,0.297143215892183,1.0230082359445,,0.0,0.0,0.6996543306673759,0.0,0.0,1.0832049646857198,ncRNA,ncRNA
1683,WBGene00195532,,C03F11.5,Live,ncRNA_gene,0.5685448924328189,-2.13869139585019,,3.41126935459692,0.0,0.0,0.0,0.0,0.0,ncRNA,ncRNA
1684,WBGene00195533,,Y55F3BR.12,Live,ncRNA_gene,0.31119028538682697,1.9847809081581298,,0.0,0.0,0.0,0.0,1.86714171232096,0.0,ncRNA,ncRNA
1685,WBGene00195536,,C55A6.14,Live,ncRNA_gene,1.23651182489158,0.760584892265772,,0.0,0.0,2.7986173226695,1.37083873262281,0.0,3.24961489405716,ncRNA,ncRNA
